gene,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
TREM1,0.008667283878374323,0.09990658194272861,4.7245638e-05,0.046102439318061794,0.039603960396039604,2.6177249306989017e-05,0.20224004441847898,0.09047790485073194,0.07375039179895643
ZNF618,0.008648624275394146,0.10038351076799779,4.7245638e-05,0.03997276723113086,0.04950495049504951,2.1570636981705235e-05,0.20279497124848037,0.07936943689125839,0.08855983988380949
SPRY3,0.008628954519598397,0.10088805504155696,4.7245638e-05,0.008655704829255817,0.0297029702970297,1.3565661475141063e-05,0.20340333677733258,0.01919225017573352,0.05812714343841429
PIKFYVE,0.008482804149788805,0.10469492473216402,4.7245638e-05,0.04223378848741144,0.0594059405940594,2.682190983890597e-05,0.2106537720969095,0.0836312643315078,0.10403842485824764
ST7-AS1,0.008445008092703439,0.10569613970567704,4.7245638e-05,0.01245284660714796,0.06930693069306931,1.7121917092667183e-05,0.2122412443889097,0.026722846796454848,0.11806972860829526
ORC3,0.008389127574369135,0.10718906533388028,4.7245638e-05,0.04561420205953304,0.039603960396039604,2.740270601571027e-05,0.21480774616008072,0.08979173633766346,0.07375039179895643
GRM6,0.00834178749525715,0.10846566976138239,4.7245638e-05,0.0051708539926499375,0.039603960396039604,1.0833450885683242e-05,0.21693133952276478,0.011859756863876003,0.07375039179895643
CD247,0.008322824638918555,0.1089800913568243,4.7245638e-05,0.02829764282475844,0.019801980198019802,2.3428425172233436e-05,0.21752513244875107,0.05775029147909886,0.04074481522226297
CRIPT,0.008284243406180065,0.11003212609349466,4.7245638e-05,0.03530200716289644,0.039603960396039604,2.4517539501963787e-05,0.21918750217827623,0.07117340153809766,0.07375039179895643
OLA1,0.008243485710592743,0.11115140220811937,4.7245638e-05,0.055885634392387806,0.04950495049504951,2.4632950405463453e-05,0.22097694275968063,0.10624645321746731,0.08855983988380949
PRPF4B,0.00815634572571124,0.11357170939645456,4.7245638e-05,0.04623420937872402,0.06930693069306931,2.6458001994845583e-05,0.22534069324693365,0.09047790485073194,0.11806972860829526
THAP9-AS1,0.008088806806097087,0.115473276984565,4.7245638e-05,0.06376426911211464,0.06930693069306931,2.5738555519587596e-05,0.22865995442488118,0.12008336932601625,0.11806972860829526
SP3,0.008041079062018525,0.11683063055385123,4.7245638e-05,0.04927365390280214,0.06930693069306931,2.2633970808793037e-05,0.2308905742170973,0.09549157733101189,0.11806972860829526
SMAD1,0.00801886077305195,0.11746635099808811,4.7245638e-05,0.025073286475724266,0.0594059405940594,1.7478674949971738e-05,0.23168905522305347,0.05159112443564664,0.10403842485824764
NPNT,0.007907723002542062,0.12068304181077993,4.7245638e-05,0.08640005844239351,0.10891089108910891,3.0085762259844123e-05,0.23756504293460617,0.15595678419204603,0.168332134604496
PHF7,0.007871774217938676,0.12173666879743261,4.7245638e-05,0.04504816743707718,0.07920792079207921,2.0081716974872796e-05,0.23916830804996583,0.08885240125656249,0.1317935454111135
CAPZA2,0.007857864373997233,0.12214608325949161,4.7245638e-05,0.06804128841826484,0.09900990099009901,2.4191007857562826e-05,0.23950212403821883,0.1271799783518969,0.1569095102854184
FAM3C,0.007746568806956628,0.12545672196022728,4.7245638e-05,0.05147692451641883,0.0891089108910891,2.5066300068861106e-05,0.24459765971678094,0.098614797924174,0.14372404982433726
CYP1B1,0.007745840210016332,0.12547859943470863,4.7245638e-05,0.07360946329537843,0.0891089108910891,2.4288493911923942e-05,0.24459765971678094,0.13597755491310798,0.14372404982433726
ACHE,0.00765622283702122,0.1281898548988536,4.7245638e-05,0.05328379016004514,0.07920792079207921,2.565831919160691e-05,0.24866299126315064,0.10149293363818122,0.1317935454111135
SYNPO2,0.007652278820476265,0.12831010349178573,4.7245638e-05,0.06873963060606281,0.0891089108910891,2.2802437808058934e-05,0.24866299126315064,0.12800676090514487,0.14372404982433726
EDA,0.0075852234641706,0.13036653647635,4.7245638e-05,0.08821722003360266,0.1188118811881188,3.093402445496041e-05,0.251672850340444,0.15781255819964696,0.18111567254286404
RP11-617D20.1,0.007537399343013261,0.13184704883478915,4.7245638e-05,0.06901565832646495,0.0594059405940594,2.4419676355099468e-05,0.25222171252072895,0.1282818928001207,0.10403842485824764
ACBD6,0.007536919569934842,0.13186195990909633,4.7245638e-05,0.06606830293008059,0.04950495049504951,2.3641814077883703e-05,0.25222171252072895,0.12418853934225674,0.08855983988380949
MTX2,0.007535311199027259,0.13191195564834124,4.7245638e-05,0.0368883072557642,0.06930693069306931,2.183654075647371e-05,0.25222171252072895,0.07407290613607269,0.11806972860829526
DAB2IP,0.007504918116591624,0.13285917427606608,4.7245638e-05,0.05624180759058939,0.04950495049504951,2.4456902224065194e-05,0.2535480425115765,0.10672069751534988,0.08855983988380949
RABL5,0.007484843361620273,0.1334873783909326,4.7245638e-05,0.049835399607237374,0.06930693069306931,1.9830311540107464e-05,0.25397306321414226,0.09628451066198583,0.11806972860829526
PGM5,0.007481575568490106,0.13358983125063884,4.7245638e-05,0.0812343725707253,0.10891089108910891,2.539320614285516e-05,0.25397306321414226,0.14769885921950054,0.168332134604496
LCK,0.0073935107190004155,0.13637124378865062,4.7245638e-05,0.07733503289534926,0.10891089108910891,2.4829254145304403e-05,0.2583202806575643,0.1413803160792491,0.168332134604496
PARM1,0.007236862107089361,0.14141611565332424,4.7245638e-05,0.12351926118853807,0.12871287128712872,2.816131341018387e-05,0.2663203684620042,0.21101636433764323,0.1904036557501904
RDH14,0.007171703572759326,0.1435513346981101,4.7245638e-05,0.12386660586619658,0.13861386138613863,3.0141136662410777e-05,0.2698333358987032,0.21101636433764323,0.20118122117001253
TMEM161B-AS1,0.007155117719862405,0.14409830316834904,4.7245638e-05,0.04989189122431137,0.06930693069306931,2.0569209259173956e-05,0.2703532892464335,0.09628451066198583,0.11806972860829526
PEX7,0.007026809965681476,0.14837709433765245,4.7245638e-05,0.05186075949972435,0.04950495049504951,2.8455031410044305e-05,0.27785972722406826,0.09916015200712112,0.08855983988380949
RP1-93H18.7,0.00701066646410782,0.1489214032911349,4.7245638e-05,0.05057668509684399,0.07920792079207921,1.743557666680626e-05,0.2783577631609998,0.09707617101121686,0.1317935454111135
NCMAP,0.006867500017638813,0.15380686700499058,4.7245638e-05,0.11951694212183295,0.10891089108910891,2.755518788464809e-05,0.286418746750448,0.20647065758532612,0.168332134604496
CTD-2287O16.5,0.006852646436414421,0.15431974221916955,4.7245638e-05,0.14960394375798824,0.1782178217821782,2.820822875939045e-05,0.28683966955235973,0.24565508006237807,0.24752475247524752
HDAC2,0.006799385103731994,0.15616807583747905,4.7245638e-05,0.14201309214618085,0.16831683168316833,3.653839799456652e-05,0.28973668986545276,0.23749829259138727,0.23640004449883192
JMY,0.006748732586301754,0.1579393524951176,4.7245638e-05,0.07369983476290454,0.09900990099009901,2.0474720845418232e-05,0.29243811363952477,0.13597755491310798,0.1569095102854184
NME6,0.006741053822672426,0.15820901947898292,4.7245638e-05,0.05866188600164435,0.0594059405940594,1.7303183640593245e-05,0.29243811363952477,0.1111020568212961,0.10403842485824764
VAMP4,0.006697700451068605,0.15973719216344695,4.7245638e-05,0.1227015248023573,0.12871287128712872,2.6097839077508098e-05,0.29471806672222683,0.2104657372253127,0.1904036557501904
DLGAP3,0.00667666450928095,0.16048216126518589,4.7245638e-05,0.0761795391560508,0.0891089108910891,2.4413072215134736e-05,0.2955472583152594,0.13977897092853356,0.14372404982433726
XKR8,0.006602190978509538,0.16313778744441088,4.7245638e-05,0.0768483675030317,0.0891089108910891,2.2124940078409117e-05,0.29933538980625846,0.14074792582972837,0.14372404982433726
MRTO4,0.006574080327234746,0.1641475580722731,4.7245638e-05,0.09831368946657548,0.07920792079207921,2.280214872933409e-05,0.3006365532459214,0.1746246704557291,0.1317935454111135
SRP72,0.006550162647477611,0.16500989681095846,4.7245638e-05,0.06664691897756969,0.0891089108910891,1.7453595794755878e-05,0.30111295038496066,0.125041123785309,0.14372404982433726
PTBP3,0.006434176719360119,0.16923321909225464,4.7245638e-05,0.11343346381718888,0.10891089108910891,2.5269923530930178e-05,0.3082572296762379,0.1983102514286519,0.168332134604496
PIK3R3,0.0063646206011389456,0.17179891421911286,4.7245638e-05,0.11954651074190381,0.1188118811881188,3.0966012377301964e-05,0.3123616622165688,0.20647065758532612,0.18111567254286404
PDGFC,0.006335631720351969,0.17287551415693225,4.7245638e-05,0.06123732901297585,0.07920792079207921,2.143670980008204e-05,0.31374866453163747,0.11576054633832863,0.1317935454111135
GARNL3,0.006285618630543467,0.17474300210261062,4.7245638e-05,0.10691043147909307,0.0891089108910891,2.5785148441656714e-05,0.3165634096061786,0.18888768812560616,0.14372404982433726
FKBP14,0.006200539934522957,0.17794913942806057,4.7245638e-05,0.14363532382147048,0.12871287128712872,2.7268727159306568e-05,0.3217886788934187,0.23939220636911748,0.1904036557501904
RP11-107N15.1,0.006141744696183645,0.18018633608582524,4.7245638e-05,0.06150459544924025,0.07920792079207921,1.6310994347296997e-05,0.3252460940177351,0.11604640650800047,0.1317935454111135
FBXO10,0.006116660442907694,0.1811461572947486,4.7245638e-05,0.09880213004644456,0.10891089108910891,2.2215425996385028e-05,0.3263894726031506,0.1751810816426322,0.168332134604496
TNFRSF18,0.006089941409571681,0.18217204709965684,4.7245638e-05,0.1664937021534243,0.12871287128712872,3.237094310826904e-05,0.3276475667260015,0.2685382292797166,0.1904036557501904
RHOH,0.006068453451161328,0.18299971654266578,4.7245638e-05,0.12913761127066947,0.1485148514851485,2.799622984437354e-05,0.328487117196718,0.21887730723842286,0.21307726181513417
FAM132A,0.006060780970243906,0.18329581139576867,4.7245638e-05,0.13783895148018277,0.13861386138613863,3.0657683706119506e-05,0.328487117196718,0.2312734085237966,0.20118122117001253
ZNF639,0.00604845185539932,0.18377223946407006,4.7245638e-05,0.1726387750797299,0.2079207920792079,2.758552592296199e-05,0.3287517700609482,0.27622204012756785,0.2768585780016084
USP39,0.006036966206433041,0.18421676727200664,4.7245638e-05,0.08598891967534583,0.07920792079207921,2.486454091119532e-05,0.3289585129857261,0.15549533395180076,0.1317935454111135
OTUD7B,0.005977003620493919,0.18654834357490135,4.7245638e-05,0.11367140812285004,0.12871287128712872,2.2982084628992986e-05,0.3325282416664908,0.19837942080776622,0.1904036557501904
FAM58A,0.00595661324833659,0.18734534541997183,4.7245638e-05,0.16514698958735874,0.1782178217821782,2.9012334988249667e-05,0.33335470715297477,0.26679642905873785,0.24752475247524752
CDC23,0.005943869897141522,0.1878445141383519,4.7245638e-05,0.1327496663227059,0.13861386138613863,1.9811798997647437e-05,0.3336492258230052,0.224239301220787,0.20118122117001253
PJA1,0.005869972077650356,0.1907553219745446,4.7245638e-05,0.1194682835543186,0.10891089108910891,2.4876199053540707e-05,0.3376200388929993,0.20647065758532612,0.168332134604496
NPHP3,0.005772625845759754,0.19463173734467853,4.7245638e-05,0.12030206881016392,0.10891089108910891,2.3822343923428233e-05,0.341847847270496,0.207417360017524,0.168332134604496
KAT6A,0.005685854372382911,0.19812714883641647,4.7245638e-05,0.1490944653465187,0.1485148514851485,2.2308202276457547e-05,0.34698274752437214,0.24528680674489237,0.21307726181513417
HAVCR2,0.005657181610580795,0.19929045275062873,4.7245638e-05,0.08354245609061872,0.0891089108910891,1.887867575359769e-05,0.34840988243116916,0.1516197025238089,0.14372404982433726
ZNF644,0.005644629806121296,0.1998009930836827,4.7245638e-05,0.11829825769510327,0.09900990099009901,2.1754977233000615e-05,0.34869283260677614,0.20573610033931006,0.1569095102854184
STON1,0.005539233228818637,0.20411891950323713,4.7245638e-05,0.06832841900795139,0.07920792079207921,2.009426934556698e-05,0.3546879570857534,0.1274783936715511,0.1317935454111135
IQCE,0.005534836077676366,0.20430026328139395,4.7245638e-05,0.1192003934009016,0.10891089108910891,2.359043744066265e-05,0.3546879570857534,0.20647065758532612,0.168332134604496
UBE2D2,0.005484581484726046,0.20637962756543138,4.7245638e-05,0.10841428942323528,0.07920792079207921,2.4470507620693612e-05,0.35767699751374593,0.1908702278578086,0.1317935454111135
FAM26E,0.005282153124917244,0.21488150756470492,4.7245638e-05,0.14442265034385815,0.09900990099009901,2.486376123772353e-05,0.37048535787018094,0.24030391072189378,0.1569095102854184
PARD3B,0.005160113864649907,0.22010390871537133,4.7245638e-05,0.08716929757813441,0.0891089108910891,2.023042441779493e-05,0.378836331695992,0.1567793121908892,0.14372404982433726
TJAP1,0.005055947781270895,0.22461849435578118,4.7245638e-05,0.1540908354054481,0.1782178217821782,2.1990072317791178e-05,0.38374379881261145,0.25178241079321584,0.24752475247524752
FRS3,0.005041297916930654,0.22525760990300292,4.7245638e-05,0.15302216541014269,0.13861386138613863,2.3120684505022005e-05,0.38374379881261145,0.2504454425697916,0.20118122117001253
NAIP,0.005015203543669057,0.2263985511654223,4.7245638e-05,0.09929418815372748,0.09900990099009901,1.9976306503532976e-05,0.38503154960105834,0.17574192593580087,0.1569095102854184
VCAN,0.004985222613437753,0.22771344659213055,4.7245638e-05,0.15710198401261288,0.1485148514851485,2.7407254388988858e-05,0.38595499422395013,0.25545038050831365,0.21307726181513417
RP11-98G7.1,0.004953830893894604,0.22909481102014273,4.7245638e-05,0.01865448105778933,0.04950495049504951,7.233389390699855e-06,0.38698447807456543,0.039248718532850065,0.08855983988380949
FAM171B,0.004811999341084776,0.2353942262970623,4.7245638e-05,0.12745133689090538,0.09900990099009901,1.960793158988502e-05,0.3962695080780963,0.21638597095230117,0.1569095102854184
PFDN1,0.004801629502069275,0.2358585209512527,4.7245638e-05,0.22559086018279717,0.24752475247524752,2.6204193679293186e-05,0.3962695080780963,0.3444135269966369,0.3129263621684545
DNAJC18,0.004748676911216828,0.23823725008691043,4.7245638e-05,0.20343152393813269,0.1188118811881188,3.1477963658222925e-05,0.39743983639526215,0.31539771153198864,0.18111567254286404
GLI4,0.004734832177699799,0.23886134167355255,4.7245638e-05,0.19885486638071614,0.19801980198019803,2.873139327909534e-05,0.39743983639526215,0.310710728719869,0.2683195148783171
ODF2L,0.004640018541420807,0.243159276590585,4.7245638e-05,0.1595441914036153,0.2079207920792079,2.0978581099381485e-05,0.40351766026740454,0.25858053712093243,0.2768585780016084
RP11-418J17.1,0.00463646543099922,0.24332114914124492,4.7245638e-05,0.19452652853131536,0.16831683168316833,2.691587995691552e-05,0.40351766026740454,0.3053791656692549,0.23640004449883192
KIRREL,0.004572920462406429,0.24622593996509268,4.7245638e-05,0.1677059426969264,0.16831683168316833,2.192772113512695e-05,0.40564405266077874,0.27005787873901194,0.23640004449883192
IFIH1,0.004542766261245486,0.2476108373918532,4.7245638e-05,0.20491261684818274,0.25742574257425743,2.2376398509755205e-05,0.40725466676291644,0.31671192712238444,0.3209797288955828
NFYA,0.004531836651100724,0.24811382898820256,4.7245638e-05,0.2298093124506302,0.22772277227722773,2.8723017846547942e-05,0.4074118702597743,0.3487242981041429,0.2945960831529466
LGI2,0.004411372442934737,0.25369363360558983,4.7245638e-05,0.10818107765274909,0.10891089108910891,1.626646835472521e-05,0.4152105296327166,0.19079555141578325,0.168332134604496
TRO,0.004390953099883137,0.25464593043864026,4.7245638e-05,0.21323927278135102,0.16831683168316833,2.6671607575924633e-05,0.4160881216317651,0.32806041966361693,0.23640004449883192
TSPAN17,0.004367254667109787,0.2557534969082199,4.7245638e-05,0.20160367649712596,0.2079207920792079,3.217460357868508e-05,0.41661494959830236,0.31353604431901394,0.2768585780016084
LARS2,0.004312257676128462,0.2583334858953228,4.7245638e-05,0.22811615716062517,0.22772277227722773,2.196276352460526e-05,0.41729124592499783,0.3477380444521725,0.2945960831529466
C6orf136,0.004311885797054051,0.258350977076808,4.7245638e-05,0.16865530168227272,0.19801980198019803,2.5581596324184688e-05,0.41729124592499783,0.27072554887478056,0.2683195148783171
NUP35,0.004309247564929619,0.25847508287223253,4.7245638e-05,0.13418809961743772,0.13861386138613863,2.4009455088626922e-05,0.41729124592499783,0.22590589161184801,0.20118122117001253
GPR137B,0.0043040308962400235,0.25872057247349867,4.7245638e-05,0.20595975950896728,0.2079207920792079,2.7577433140416224e-05,0.41729124592499783,0.31783913504470257,0.2768585780016084
KLHL12,0.004292346623293898,0.25927085661693305,4.7245638e-05,0.19502873472682847,0.2079207920792079,2.7351984624202056e-05,0.4175054051802465,0.3056876719856246,0.2768585780016084
GPSM3,0.004222750029813937,0.2625610738796402,4.7245638e-05,0.20250777569877632,0.19801980198019803,2.265755886726984e-05,0.42144634651627644,0.31445306785524274,0.2683195148783171
E2F2,0.004200209042683864,0.2636312745047189,4.7245638e-05,0.029266814508237093,0.04950495049504951,5.567860553407117e-06,0.42248601683448544,0.05960654685995335,0.08855983988380949
PLCD4,0.00417645147180394,0.264761640016829,4.7245638e-05,0.026304009196951528,0.04950495049504951,7.646625270096837e-06,0.4236186240269264,0.05390165819047444,0.08855983988380949
CTC-428H11.2,0.004146409377611433,0.26619453780337476,4.7245638e-05,0.15655557685714327,0.16831683168316833,2.1313213428262142e-05,0.4246074456816309,0.25497650953932127,0.23640004449883192
TIGIT,0.0041362280756312405,0.2666810377825518,4.7245638e-05,0.2519829059549554,0.2079207920792079,2.9523354253588142e-05,0.4246074456816309,0.3683960613376541,0.2768585780016084
ATAT1,0.0041279258016605515,0.26707808333374583,4.7245638e-05,0.23089562972300903,0.24752475247524752,2.7220430676983073e-05,0.4246074456816309,0.3493126016989547,0.3129263621684545
AIDA,0.004097136087248909,0.26855316299130805,4.7245638e-05,0.2513590872642949,0.2871287128712871,2.6672599921945934e-05,0.42627486189096514,0.3680220896988212,0.34930500349305005
KIF1B,0.0039974900590783015,0.27335492454812527,4.7245638e-05,0.1686620169489883,0.2079207920792079,2.6153368154384374e-05,0.43252361479133744,0.27072554887478056,0.2768585780016084
PANK4,0.003944681944945489,0.2759167759250699,4.7245638e-05,0.22381055090894808,0.25742574257425743,2.8436383881153817e-05,0.4351999620269241,0.3427420381454029,0.3209797288955828
FCHSD1,0.003910642387830655,0.2775743462650442,4.7245638e-05,0.22449803241682775,0.24752475247524752,2.3358143841429394e-05,0.43643765136013235,0.343269162716862,0.3129263621684545
CPA3,0.003785846958510802,0.283692598497321,4.7245638e-05,0.24519350707893617,0.15841584158415842,2.879969377979328e-05,0.443269685152064,0.36249559752987615,0.22598550867925596
RBM34,0.003717037900722449,0.28709344819186333,4.7245638e-05,0.19773159406219287,0.18811881188118812,1.9359855541619593e-05,0.4471860563736189,0.30943911433833,0.2580504964076655
CHL1,0.003689342051213287,0.2884677280776231,4.7245638e-05,0.30914861526711324,0.21782178217821782,2.8343720320584904e-05,0.44862788192476377,0.41571735224422623,0.28660760812923397
WDR78,0.0036336354721914804,0.291241262523551,4.7245638e-05,0.20389482754963195,0.19801980198019803,2.193234834182329e-05,0.45153684112178444,0.315626668033486,0.2683195148783171
SIPA1L2,0.0036170310419805763,0.2920703702159315,4.7245638e-05,0.25802989235551854,0.2871287128712871,2.6851576360649746e-05,0.45212131612373296,0.3761368693229133,0.34930500349305005
CCR2,0.003585738911718748,0.2936358566478472,4.7245638e-05,0.25001431648719086,0.22772277227722773,2.007159446149284e-05,0.45384212774010385,0.367668112481163,0.2945960831529466
ITGB8,0.0035636583926869163,0.29474283563309955,4.7245638e-05,0.25890449644116575,0.19801980198019803,2.519337369053893e-05,0.45485005498935116,0.37631467505983396,0.2683195148783171
ZKSCAN4,0.0035330508534406188,0.29628048038901034,4.7245638e-05,0.24827370101038249,0.22772277227722773,2.2379665341227588e-05,0.4558161236754005,0.3661853997203281,0.2945960831529466
SYNJ2,0.0034655323796862415,0.2996853770395733,4.7245638e-05,0.15234973672208096,0.16831683168316833,1.8910509218337348e-05,0.45893625886611533,0.2497536667575098,0.23640004449883192
SLC4A1AP,0.0034165657645788953,0.3021657533686908,4.7245638e-05,0.28766315518005825,0.2871287128712871,2.846385216780943e-05,0.4620271458236862,0.4000878375244204,0.34930500349305005
ISY1,0.003385417053026824,0.303748353239103,4.7245638e-05,0.2671308353779298,0.25742574257425743,2.7141805854015587e-05,0.46232626063790405,0.38380867152001413,0.3209797288955828
NFKBIL1,0.0033467546677506997,0.3057178340840996,4.7245638e-05,0.22920360830890618,0.25742574257425743,2.388888027684762e-05,0.4646167691247714,0.3483337512293407,0.3209797288955828
NVL,0.003316253860957661,0.30727553931493323,4.7245638e-05,0.23898043914481004,0.24752475247524752,1.8859056444570833e-05,0.46627547695741006,0.3582915129607347,0.3129263621684545
FBXO4,0.0032621487894175768,0.3100472957763103,4.7245638e-05,0.2627665503756337,0.25742574257425743,2.4592297841595792e-05,0.46905793612149815,0.37917251136455077,0.3209797288955828
MSANTD1,0.0032185764731058083,0.3122873518701299,4.7245638e-05,0.2528486122992478,0.16831683168316833,2.608083135294812e-05,0.4703122769128462,0.3691220617507267,0.23640004449883192
RASAL2,0.0031879184300187065,0.3138676596406609,4.7245638e-05,0.3322092565989596,0.297029702970297,3.343035001191639e-05,0.4712727622232145,0.43220776894760604,0.3591652998431645
PFKFB2,0.003154881643443284,0.31557441229575156,4.7245638e-05,0.28959110102120755,0.3069306930693069,2.786122879779703e-05,0.47241678487387956,0.40152407557884556,0.3667033370003667
PKN3,0.0030231104345127134,0.32242092619493234,4.7245638e-05,0.1994729982313026,0.16831683168316833,1.5607261661553544e-05,0.4805080867286622,0.3111903248538262,0.23640004449883192
ZBTB24,0.0029687151725645935,0.32526500616724874,4.7245638e-05,0.24410071771963682,0.26732673267326734,2.6316828402620542e-05,0.4840253067965011,0.3624132631525458,0.33125989178843535
RP11-798M19.6,0.002937642713232567,0.326894236382419,4.7245638e-05,0.13537879036640876,0.1782178217821782,9.51459849213818e-06,0.485243229328148,0.22752737876707357,0.24752475247524752
RP11-54O7.3,0.0029253598590506477,0.32753917979649994,4.7245638e-05,0.2775453514210401,0.26732673267326734,2.5243118775494606e-05,0.485243229328148,0.3920132082218081,0.33125989178843535
PCNXL2,0.002895414921536916,0.32911367225712373,4.7245638e-05,0.27004382974516417,0.21782178217821782,2.4243409372070217e-05,0.4861354095378489,0.38483990321394523,0.28660760812923397
LINC00861,0.0028504146388095026,0.33148547259994476,4.7245638e-05,0.3092937100697043,0.18811881188118812,3.289785690237436e-05,0.4869237017512437,0.41571735224422623,0.2580504964076655
LINC01106,0.0027668917605835667,0.3359055576102141,4.7245638e-05,0.26610149916405024,0.2871287128712871,2.1231742558238264e-05,0.4896032538206665,0.38287985491230253,0.34930500349305005
PRR3,0.0027491571601983475,0.33684703862861853,4.7245638e-05,0.2899003825679265,0.25742574257425743,2.336457160320004e-05,0.4896032538206665,0.40152407557884556,0.3209797288955828
KDM4C,0.0027040873095701564,0.33924426605006774,4.7245638e-05,0.31594928136002065,0.32673267326732675,2.243303129488346e-05,0.49115541702550275,0.4207047687883098,0.38758324230999613
CTD-2090I13.1,0.0026744545252639536,0.34082396941359594,4.7245638e-05,0.31531758529301857,0.33663366336633666,2.2670703873518635e-05,0.49115541702550275,0.42042344705735807,0.39510993352856416
ZNF596,0.00266858275062149,0.3411373223854621,4.7245638e-05,0.2926563280049501,0.22772277227722773,2.062379677751084e-05,0.49115541702550275,0.40422144752064937,0.2945960831529466
FAM175A,0.002620047084159027,0.3437316549487064,4.7245638e-05,0.2729343533144636,0.297029702970297,2.679513852089095e-05,0.49289998254518397,0.38824232334916586,0.3591652998431645
LRRC2,0.0025969608079588775,0.34496826132548253,4.7245638e-05,0.3249602368825596,0.3564356435643564,2.8084258771728784e-05,0.49289998254518397,0.42701739406381023,0.40875647197747295
CD8B,0.0025074372470559416,0.349779126326734,4.7245638e-05,0.29573001987479186,0.27722772277227725,2.215221903384626e-05,0.49334150398693094,0.4065792740834076,0.3405745980003406
ODF2,0.0024895044204371252,0.3507457467960875,4.7245638e-05,0.28558087028183443,0.22772277227722773,2.7630497030930283e-05,0.4940080940789965,0.3992383906486612,0.2945960831529466
LDLRAD2,0.002462949920954143,0.3521788699231514,4.7245638e-05,0.24540951952772616,0.09900990099009901,1.4726834596772581e-05,0.49463324427408906,0.36249559752987615,0.1569095102854184
SOBP,0.00244877948259506,0.35294449755115476,4.7245638e-05,0.3554166373600245,0.32673267326732675,2.7503957500723542e-05,0.4950133205486042,0.4473691848083857,0.38758324230999613
FIP1L1,0.002365010570743427,0.3574826047744122,4.7245638e-05,0.33197211300195406,0.33663366336633666,2.5679608981940104e-05,0.49689402104904984,0.43220776894760604,0.39510993352856416
HMGCLL1,0.002283874080490445,0.3618974070522435,4.7245638e-05,0.36387259481395073,0.22772277227722773,4.093711647425305e-05,0.49689402104904984,0.4508354576605749,0.2945960831529466
RAB5A,0.0022465627541525105,0.3639338197803801,4.7245638e-05,0.3471714406292755,0.36633663366336633,2.216688033850596e-05,0.49689402104904984,0.4439532488865416,0.4167652260106557
FANCL,0.00224342752771898,0.36410511320792194,4.7245638e-05,0.28487811057268175,0.297029702970297,2.2397970861356264e-05,0.49689402104904984,0.39898895038190724,0.3591652998431645
MRPL1,0.0022413720284225743,0.36421743036802035,4.7245638e-05,0.26937332316294627,0.25742574257425743,2.3500973138052835e-05,0.49689402104904984,0.38481903308992327,0.3209797288955828
SLC26A2,0.0022296615059781695,0.3648575421972641,4.7245638e-05,0.37887710985350853,0.3564356435643564,3.3675814172469134e-05,0.49689402104904984,0.4559291333977239,0.40875647197747295
PRRT3,0.0021755968104063663,0.3678176473757353,4.7245638e-05,0.28620431421167136,0.2079207920792079,2.341855757815722e-05,0.49689402104904984,0.3992383906486612,0.2768585780016084
APTX,0.0021687714150204988,0.36819190871187224,4.7245638e-05,0.36647413588139943,0.38613861386138615,2.8521643201753777e-05,0.49689402104904984,0.4524372047918511,0.4280915896467696
IL18RAP,0.0021560289654902107,0.3688909583374369,4.7245638e-05,0.28625392609509004,0.2079207920792079,2.0118588730554853e-05,0.49689402104904984,0.3992383906486612,0.2768585780016084
MIR4435-1HG,0.0020922868945660463,0.37239431531286105,4.7245638e-05,0.3556585019226667,0.40594059405940597,2.4068745182377156e-05,0.49689402104904984,0.4473691848083857,0.439805627366637
RP11-305L7.7,0.0020833772059956424,0.3728848546187309,4.7245638e-05,0.4122366678450796,0.12871287128712872,3.720786224196068e-05,0.49689402104904984,0.4702968265494818,0.1904036557501904
KCNIP3,0.0020750600086462444,0.3733429593324856,4.7245638e-05,0.3579542628661554,0.33663366336633666,2.816374853839473e-05,0.49689402104904984,0.44800283212284775,0.39510993352856416
ING3,0.0020560777810017476,0.37438915537864115,4.7245638e-05,0.28956671670913803,0.3465346534653465,1.7827868937846407e-05,0.49689402104904984,0.40152407557884556,0.40154652776981054
RP11-533E19.7,0.0019235037121193227,0.3817213178432328,4.7245638e-05,0.40524961415441085,0.26732673267326734,2.753330054265753e-05,0.49689402104904984,0.46779233069851295,0.33125989178843535
ARMC10,0.0019159914295279236,0.38213809464420456,4.7245638e-05,0.3297690069503926,0.3465346534653465,2.4486635572219883e-05,0.49689402104904984,0.4314906795143959,0.40154652776981054
CNTRL,0.001915698240103852,0.382154363385369,4.7245638e-05,0.38219634053502183,0.33663366336633666,2.6633677003805322e-05,0.49689402104904984,0.4582689934472684,0.39510993352856416
SNCA,0.001912938726719167,0.3823074957744734,4.7245638e-05,0.33065402497638363,0.2079207920792079,2.119359138295606e-05,0.49689402104904984,0.43166321798483503,0.2768585780016084
XPR1,0.0019030599982193302,0.3828558422019558,4.7245638e-05,0.3516385510135125,0.39603960396039606,2.2190682510487355e-05,0.49689402104904984,0.4473691848083857,0.4333037242455099
TBP,0.001832275251820358,0.3867917566341964,4.7245638e-05,0.37831420429026275,0.39603960396039606,1.8833823148879795e-05,0.49689402104904984,0.4559291333977239,0.4333037242455099
